"type","question","options","answer"
,,,
"
多选题","
政府采购评审专家，是指经（ ）人员。","A. 省级以上人民政府财政部门选聘
B. 以独立身份参加政府采购评审
C. 纳入评审专家库管理
D. 以上均不对","
ABC"
"
多选题","
评审专家实行（ ）的管理原则。","A. 动态管理
B. 统一标准
C. 管用分离
D. 随机抽取","
BCD"
"多选题","

根据《政府采购评审专家管理办法》，下列说法正
确的是（ ）。","A. 财政部负责制定全国统一的评审专家专业分类标
准和评审专家库建设标准
B. 财政部负责建设管理国家评审专家库
C. 省级人民政府财政部门负责建设本地区评审专家
库并实行动态管理,与国家评审专家库互联互通、资
源共享
D. 各级人民政府财政部门依法履行对评审专家的监
督管理职责","

ABCD"
"
多选题","
省级以上人民政府财政部门通过（ ）相结合的方
式选聘评审专家。","A. 公开征集
B. 单位推荐
C. 自我推荐
D. 采购监管部门推荐","
ABC"
"多选题","

关于评审专家应当具备的条件,下列表述正确的是
（ ）","A. 具有良好的职业道德，廉洁自律，遵纪守法,无行
贿、受贿、欺诈等不良信用记录
B. 承诺以独立身份参加评审工作, 依法履行评审专
家工作职责并承担相应的法律责任的中国公民
C. 不需要熟悉政府采购相关政策法规, 只要在行业
内有知名度就可以
D. 不满70周岁, 身体健康, 能承担评审工作","

ABD"
"多选题","

对评审专家数量较少的专业，可以适当放宽下列哪
几项。（ ）","A. 具有良好的职业道德，廉洁自律，遵纪守法,无行
贿、受贿、欺诈等不良信用记录
B. 具有中级专业技术职称或同等专业水平且从事相
关领域工作满8年,或者具有高级专业技术职称或同等
专业水平
C. 承诺以独立身份参加评审工作, 依法履行评审专
家工作职责并承担相应的法律责任的中国公民
D. 不满70周岁, 身体健康, 能承担评审工作","

BD"
,,,
"
多选题","
符合《政府采购评审专家管理办法》第六条规定条
件,自愿申请成为评审专家的人员，应当提供以下
哪些申请材料。（ ）","A. 个人简历、本人签署的申请书和承诺书；
B. 学历学位证书、专业技术职称证书或者具有同等
专业水平的证明材料；证明本人身份的有效证件
C. 本人认为需要申请回避的信息
D. 省级以上人民政府财政部门规定的其他材料。","
ABCD"
"
多选题","省级以上人民政府财政部门对申请人提交的（ ）
进行审核,符合条件的选聘为评审专家,纳入评审专
家库管理。","A. 申请材料
B. 申报的评审专业
C. 信用信息
D. 家庭背景","
ABC"
"
多选题","
评审专家（ ）的信息等发生变化的,应当及时向相
关省级以上人民政府财政部门申请变更相关信息。","A. 工作单位
B. 联系方式
C. 专业技术职称
D. 需要回避","
ABCD"
"多选题","
评审专家存在以下情形之一的,省级以上人民政府
财政部门应当将其解聘。（ ）","A. 不符合《政府采购评审专家管理办法》第六条规
定条件
B. 本人申请不再担任评审专家
C. 存在《政府采购评审专家管理办法》第二十九条
规定的不良行为记录
D. 受到刑事处罚。","

ABCD"
"多选题","
评审专家存在以下情形之一的,省级以上人民政府
财政部门应当将其解聘。（ ）","A. 未按照采购文件规定的评审程序、评审方法和评
审标准进行独立评审
B. 泄露评审文件、评审情况
C. 与供应商存在利害关系未回避
D. 收受采购人、采购代理机构、供应商贿赂或者获
取其他不正当利益","

ABCD"
,,,
"
多选题","


根据《政府采购评审专家管理办法》，下列说法正
确的是（ ）。","A. 采购人或者采购代理机构应当从省级以上人民政
府财政部门设立的评审专家库中随机抽取评审专家
B. 评审专家库中相关专家数量不能保证随机抽取需
要的,采购人可以推荐符合条件的人员,经审核选聘入
库后再随机抽取使用
C. 评审专家库中相关专家数量不能保证随机抽取需
要的,采购代理机构可以推荐符合条件的人员,经审核
选聘入库后再随机抽取使用
D. 评审专家库中相关专家数量不能保证随机抽取需
要的,供应商可以推荐符合条件的人员,经审核选聘入
库后再随机抽取使用","


ABC"
"
多选题","关于自行选定评审专家，下列说法错误的是（ ）
。","A. 应当经采购人的本级财政部门同意
B. 应当优先选择本单位以外的评审专家
C. 应当优先选择本单位的评审专家
D. 应当经采购代理机构同意","
ACD"
"多选题","

关于自行选定评审专家，下列说法正确的是（ ）
。","A. 只能在评审专家库内自行选定
B. 既可以自行选择评审专家库内的评审专家，也可
以在评审专家库外自行选择相应专业领域的评审专家
C. 采购人应当优先选择本单位以外的评审专家
D. 采购人或者采购代理机构在中标、成交公告中公
告评审专家名单时，应当对自行选定的评审专家做出
标注","

BCD"
"
多选题","除（ ）,采购人或者采购代理机构抽取评审专家的
开始时间原则上不得早于评审活动开始前2个工作
日。","A. 采用竞争性谈判
B. 竞争性磋商方式采购
C. 公开招标
D. 以及异地评审的项目外","
ABD"
"多选题","

评审专家与参加采购活动的供应商存在下列利害关
系之一的,应当回避。（ ）","A. 参加采购活动前三年内,与供应商存在劳动关系
B. 参加采购活动前四年内,担任过供应商的董事、监
事
C. 参加采购活动前五年内,担任过供应商的控股股东
或实际控制人
D. 与供应商的法定代表人或者负责人有夫妻、直系
血亲、三代以内旁系血亲或者近姻亲关系","

AD"
,,,
"
多选题","出现评审专家缺席、回避等情形导致评审现场专家
数量不符合规定的,无法及时补足评审专家的,采购
人或者采购代理机构应当立即停止评审工作,妥善
保存采购文件,依法重新组建（ ）进行评审。","A. 评标委员会
B. 谈判小组
C. 询价小组
D. 磋商小组","
ABCD"
"
多选题","评审专家应当严格遵守评审工作纪律,按照（ ）的
原则,根据采购文件规定的评审程序、评审方法和
评审标准进行独立评审。","A. 客观
B. 公正
C. 公平
D. 审慎","
ABD"
"多选题","

有关政府采购评审专家在评审过程中的行为，正确
的说法是（ ）。","A. 应当遵守评审工作纪律，不得泄露评审文件、评
审情况和评审中获悉的商业秘密
B. 在评审过程中受到非法干预的，应当及时向财政
、监察等部门举报
C. 评审开始前应当自觉将通讯工具交采购人或采购
代理机构统一保管
D. 评审过程中发现供应商有行贿、提供虚假材料或
者串通等违法行为的，应当及时向财政部门报告","

ABCD"
"多选题","

根据《政府采购评审专家管理办法》，下列哪些说
法是正确的（ ）","A. 评审专家应当在评审报告上签字,对自己的评审意
见承担法律责任
B. 对需要共同认定的事项存在争议的,按照少数服从
多数的原则做出结论
C. 对评审报告有异议的,应当在评审报告上签署不同
意见并说明理由
D. 对评审报告有异议的,没有在评审报告上签署不同
意见并说明理由，视为同意评审报告","

ABCD"
"多选题","

根据《政府采购评审专家管理办法》，下列哪些说
法是正确的（ ）","A. 评审专家名单在评审结果公告前应当保密
B. 评审活动完成后,采购人或者采购代理机构应当随
中标结果一并公告评审专家名单，并对自行选定的评
审专家做出标注
C. 评审活动完成后,采购人或者采购代理机构应当随
成交结果一并公告评审专家名单，并对自行选定的评
审专家做出标注
D. 各级财政部门、采购人和采购代理机构有关工作
人员不得泄露评审专家的个人情况","

ABCD"
,,,
"
多选题","

根据《政府采购评审专家管理办法》，下列哪些说
法是正确的（ ）。","A. 采购人或者采购代理机构应当于评审活动结束后7
个工作日内,在政府采购信用评价系统中记录评审专
家的职责履行情况
B. 评审专家可以在政府采购信用评价系统中查询本
人职责履行情况记录,并就有关情况作出说明
C. 省级以上人民政府财政部门可根据评审专家履职
情况等因素设置阶梯抽取概率
D. 评审专家应当于评审活动结束后7个工作日内,在
政府采购信用评价系统中记录采购人或者采购代理机
构的职责履行情况","


BC"
"多选题","

下列有关评审专家劳务报酬支付正确的是（ ）。","A. 集中采购目录内的项目,由集中采购机构支付评审
专家劳务报酬
B. 集中采购目录内的项目,由采购人支付评审专家劳
务报酬
C. 集中采购目录外的项目,由采购人支付评审专家劳
务报酬
D. 集中采购目录外的项目,由采购预算审批单位支付
评审专家劳务报酬","

AC"
"
多选题","
下列哪些部门无权制定本地区评审专家劳务报酬标
准。（ ）","A. 县级人民政府财政部门
B. 市级人民政府财政部门
C. 设区市级人民政府财政部门
D. 省级人民政府财政部门","
ABC"
"多选题","

根据《政府采购评审专家管理办法》，下列哪些说
法是正确的（ ）。","A. 评审专家未完成评审工作擅自离开评审现场，不
得获取劳务报酬
B. 评审专家未完成评审工作擅自离开评审现场，不
得报销异地评审差旅费
C. 评审专家在评审活动中有违法违规行为的，不得
获取劳务报酬
D. 评审专家在评审活动中有违法违规行为的，不得
报销异地评审差旅费","

ABCD"
"
多选题","评审专家未按照采购文件规定的评审程序、评审方
法和评审标准进行独立评审或者泄露评审文件、评
审情况的，由财政部门给予警告，并处以罚款。下
列罚款金额不正确的是（ ）","A. 2000元以上1万元以下的罚款
B. 2000元以上2万元以下的罚款
C. 2万元以上3万元以下的罚款
D. 2万元以上5万元以下的罚款","
ACD"
,,,
"
多选题","评审专家未按照采购文件规定的（ ）进行独立评
审或者泄露评审文件、评审情况的,由财政部门给
予警告,并处2000元以上2万元以下的罚款；影响中
标、成交结果的,处2万元以上5万元以下的罚款,禁
止其参加政府采购评审活动。","A. 评审程序
B. 评审方法
C. 评审标准
D. 评审倾向","
ABC"
"多选题","
根据《政府采购评审专家管理办法》，评审专家有
下列哪些情形，列入不良行为记录。（ ）","A. 未按照采购文件规定的评审程序、评审方法和评
审标准进行独立评审
B. 泄露评审文件、评审情况
C. 与供应商存在利害关系未回避
D. 收受采购人、采购代理机构、供应商贿赂或者获
取其他不正当利益","

ABCD"
"多选题","
根据《政府采购评审专家管理办法》，评审专家有
下列哪些情形，列入不良行为记录。（ ）","A. 收受采购人劳动报酬
B. 提供虚假申请材料
C. 拒不履行配合答复供应商询问、质疑、投诉等法
定义务
D. 以评审专家身份从事有损政府采购公信力的活动","

BCD"
"
判断题","《政府采购评审专家管理办法》所称评审专家，是
指经省级以上人民政府财政部门选聘,以独立身份
参加政府采购评审，纳入评审专家库管理的人员。
（ ）","
A.对
B.错","
A"
判断题,"评审专家实行动态管理、统一标准、管用分离、随
机抽取的管理原则。（ ）","A.对
B.错",B
判断题,"财政部负责制定全国统一的评审专家专业分类标准
和评审专家库建设标准,建设管理国家评审专家库
。（ ）","A.对
B.错",A
"
判断题","市级人民政府财政部门负责建设本地区评审专家库
并实行动态管理,与国家评审专家库互联互通、资
源共享。（ ）","A.对
B.错","
B"
判断题,"各级人民政府财政部门依法履行对评审专家的监督
管理职责。（ ）","A.对
B.错",A
判断题,"省级以上人民政府财政部门通过公开征集、单位推
荐和自我推荐相结合的方式选聘评审专家。（ ）","A.对
B.错",A
判断题,"申请人应当根据采购监管部门需要申报评审专业。
（ ）","A.对
B.错",B
,,,
"
判断题","省级以上人民政府财政部门对申请人提交的申请材
料、申报的评审专业和信用信息进行审核,符合条
件的选聘为评审专家, 纳入评审专家库管理。（
）","
A.对
B.错","
A"
判断题,"评审专家工作单位、联系方式、专业技术职称、需
要回避的信息等发生变化的,应当及时向相关省级
以上人民政府财政部门申请变更相关信息。（ ）","A.对
B.错",A
判断题,"评审专家本人申请不再担任评审专家，省级以上人
民政府财政部门应当将其解聘。（ ）","A.对
B.错",A
"
判断题","采购人或者采购代理机构应当从市级以上人民政府
财政部门设立的评审专家库中随机抽取评审专家。
（ ）","A.对
B.错","
B"
"
判断题","评审专家库中相关专家数量不能保证随机抽取需要
的,采购人或者采购代理机构可以推荐符合条件的
人员,经审核选聘入库后再随机抽取使用。（ ）","A.对
B.错","
A"
判断题,"技术复杂、专业性强的采购项目,通过随机方式难
以确定合适评审专家的,经主管预算单位同意,采购
人可以自行选定相应专业领域的评审专家。（ ）","A.对
B.错",A
判断题,"自行选定评审专家的,应当优先选择本单位的评审
专家。（ ）","A.对
B.错",B
"
判断题","除采用竞争性谈判、竞争性磋商方式采购,以及异
地评审的项目外,采购人或者采购代理机构抽取评
审专家的开始时间原则上不得早于评审活动开始前
2个工作日。（ ）","A.对
B.错","
A"
判断题,"采购人或者采购代理机构应当在评审活动开始前宣
布评审工作纪律,并将记载评审工作纪律的书面文
件作为采购文件一并存档。（ ）","A.对
B.错",A
判断题,"参加采购活动前三年内, 评审专家与供应商存在劳
动关系的，应当回避。（ ）","A.对
B.错",A
判断题,"评审专家发现本人与参加采购活动的供应商有利害
关系的，由采购监管部门决定是否回避。（ ）","A.对
B.错",B
判断题,"各级财政部门政府采购监督管理工作人员,不得作
为评审专家参与政府采购项目的评审活动。（ ）","A.对
B.错",A
,,,
"
判断题","出现评审专家缺席、回避等情形导致评审现场专家
数量不符合规定的,采购人或者采购代理机构应当
及时补抽评审专家，或者经采购人主管预算单位同
意自行选定补足评审专家。（ ）","
A.对
B.错","
A"
判断题,"评审专家应当严格遵守评审工作纪律,按照客观、
公正、审慎的原则,根据采购文件规定的评审程序
、评审方法和评审标准进行独立评审。（ ）","A.对
B.错",A
"
判断题","评审专家发现供应商具有行贿、提供虚假材料或者
串通等违法行为的,应当及时向采购代理机构报告
。（ ）","A.对
B.错","
B"
判断题,"评审专家应当在评审报告上签字,对自己的评审意
见承担法律责任。（ ）","A.对
B.错",A
"
判断题","评审专家对评审报告有异议的,应当在评审报告上
签署不同意见并说明理由,否则视为不同意评审报
告。（ ）","A.对
B.错","
B"
判断题,评审专家名单在评审结果公告前应当保密。（ ）,"A.对
B.错",A
判断题,"各级财政部门、采购人和采购代理机构有关工作人
员不得泄露评审专家的个人情况。（ ）","A.对
B.错",A
"
判断题","评审专家应当于评审活动结束后7个工作日内,在政
府采购信用评价系统中记录采购人或者采购代理机
构的职责履行情况。（ ）","A.对
B.错","
B"
"
判断题","评审专家参加异地评审的,其往返的城市间交通费
、住宿费等实际发生的费用,可参照采购人执行的
差旅费管理办法相应标准向采购人或集中采购机构
凭据报销。（ ）","A.对
B.错","
A"
判断题,"采购人、采购代理机构发现评审专家有违法违规行
为的，应当及时向采购人上级财政部门报告。（
）","A.对
B.错",B
"
判断题","采购人或者采购代理机构未按照《政府采购评审专
家管理办法》规定抽取和使用评审专家的,依照《
政府采购法》及有关法律法规追究法律责任。（
）","A.对
B.错","
A"
,,,
题型,信用记录使用、采购需求履约验收 题干,选项,答案
"
单选题","
在政府采购活动中，信用记录的查询主要通过哪个
网站进行？（ ）","A. 中国政府采购网
B. 信用中国
C. 国家企业信用信息公示系统
D. 中国人民银行征信中心","
B"
"
单选题","
采购人或者采购代理机构应当在采购文件中明确信
用信息查询的（ ）及截止时点。","A. 查询渠道
B. 查询费用
C. 查询时间
D. 查询人员","
A"
"
单选题","联合体成员存在不良信用记录的，视同（ ）存在不
良信用记录。","A. 采购人
B. 采购代理机构
C. 联合体
D. 评审专家","
C"
"
单选题","各级财政部门应当在评审专家选聘及日常管理中查
询有关信用记录，对具有（ ）等不良信用记录的人
员不得聘用为评审专家。","A. 行贿、受贿、欺诈
B. 逃税、漏税、骗税
C. 虚假宣传、不正当竞争
D. 环境污染、安全事故","
A"
"
单选题","采购人委托采购代理机构办理政府采购事宜的，应
当查询其信用记录，优先选择（ ）的采购代理机构
。","A. 无不良信用记录
B. 信用记录良好
C. 信用记录一般
D. 信用记录较差","
A"
"
单选题","
采购人及采购代理机构应当妥善保管相关主体信用
信息，不得用于（ ）事项。","A. 政府采购以外
B. 政府采购以内
C. 政府采购相关
D. 政府采购审核","
A"
"
单选题","各级财政部门应当切实加强政府采购信息化建设，
做好相关技术保障，建立与相关信用信息平台的（
）机制。","A. 数据共享
B. 数据保密
C. 数据销毁
D. 数据备份","
A"
"
单选题","各地区各部门应当根据上述原则和要求，在政府采
购活动中积极推进信用信息的（ ）和使用。","A. 共享
B. 保密
C. 销毁
D. 备份","
A"
,,,
"单选题","采购人或者采购代理机构应当对供应商信用记录进
行甄别，对列入失信被执行人、重大税收违法案件
当事人名单、政府采购严重违法失信行为记录名单
及其他不符合《中华人民共和国政府采购法》第二
十二条规定条件的供应商，应当（ ）其参与政府采
购活动。","
A. 拒绝
B. 接受
C. 暂缓
D. 限制","

A"
"
单选题","各级财政部门和有关部门应当根据政府采购法及其
实施条例相关规定，对参加政府采购活动的供应商
、采购代理机构、评审专家的不良行为予以记录，
并纳入统一的（ ）平台。","A. 信用信息
B. 政府采购
C. 企业信息
D. 个人征信","
A"
"
单选题","
联合体成员存在不良信用记录的，视同（ ）存在不
良信用记录。","A. 采购人
B. 采购代理机构
C. 联合体
D. 评审专家","
C"
"
单选题","采购人委托采购代理机构办理政府采购事宜的，应
当查询其信用记录，优先选择（ ）的采购代理机构
。","A. 无不良信用记录
B. 信用记录良好
C. 信用记录一般
D. 信用记录较差","
A"
"
单选题","各级财政部门应当切实加强政府采购信息化建设，
做好相关技术保障，建立与相关信用信息平台的（
）机制。","A. 数据共享
B. 数据保密
C. 数据销毁
D. 数据备份","
A"
"
单选题","各地区各部门应当根据上述原则和要求，在政府采
购活动中积极推进信用信息的（ ）和使用。","A. 共享
B. 保密
C. 销毁
D. 备份","
A"
"
单选题","根据《进一步加强政府采购需求和履约验收管理的
指导意见》，采购需求应当（ ）","A. 仅需明确数量
B. 仅需明确交付时间
C. 合规、完整、明确
D. 仅需符合国家法律法规","
C"
,,,
"
单选题","
采购人委托采购代理机构编制采购需求的，应当在
（ ）进行书面确认。","A. 采购合同签订后
B. 采购活动开始前
C. 验收结束后
D. 采购活动结束后","
B"
"
单选题","
采购项目验收结束后，应当出具（ ）。","A. 验收报告
B. 验收书
C. 验收意见
D. 验收证明","
B"
"
多选题","在政府采购活动中，信用记录的查询渠道包括（ ）
。","A. 信用中国
B. 中国政府采购网
C. 国家企业信用信息公示系统
D. 中国人民银行征信中心","
AB"
"
多选题","
采购人或者采购代理机构应当在采购文件中明确信
用信息查询的（ ）。","A. 查询渠道
B. 截止时点
C. 查询费用
D. 查询人员","
AB"
"
多选题","各级财政部门应当在评审专家选聘及日常管理中查
询有关信用记录，对具有（ ）等不良信用记录的人
员不得聘用为评审专家。","A. 行贿
B. 受贿
C. 欺诈
D. 逃税","
ABC"
"
多选题","在政府采购活动中，信用记录的使用规则包括（ ）
。","A. 查询渠道及截止时点
B. 信用信息查询记录和证据留存方式
C. 信用信息的使用规则
D. 信用信息的保密措施","
ABC"
"
多选题","
在政府采购活动中，以下哪些情况应当拒绝供应商
参与？（ ）","A. 列入失信被执行人名单
B. 列入重大税收违法案件当事人名单
C. 列入政府采购严重违法失信行为记录名单
D. 不符合《中华人民共和国政府采购法》第二十二条
规定条件","
ABCD"
"
多选题","根据《进一步加强政府采购需求和履约验收管理的
指导意见》，采购需求应当包括哪些内容？（ ）","A. 采购对象需实现的功能或者目标
B. 满足项目需要的所有技术、服务、安全等要求
C. 采购对象的数量、交付或实施的时间和地点
D. 采购对象的验收标准","
ABCD"
,,,
"
多选题","
采购需求描述应当符合哪些要求？（ ）","A. 清楚明了
B. 规范表述
C. 含义准确
D. 能够通过客观指标量化的应当量化","
ABCD"
"
多选题","
采购需求论证可以采取哪些方式？（ ）","A. 结合预算编制
B. 相关可行性论证
C. 需求调研情况
D. 征求社会公众的意见","
ABCD"
"
多选题","
采购文件及合同应当包括哪些内容？（ ）","A. 采购需求
B. 项目验收标准和程序
C. 评审因素
D. 采购合同的具体条款","
ABCD"
"
多选题","
采购人应当如何组织履约验收工作？（ ）","A. 自行组织项目验收
B. 委托采购代理机构验收
C. 邀请实际使用人参与验收
D. 邀请第三方专业机构及专家参与验收","
ABCD"
"
多选题","
采购项目验收方案应当明确哪些内容？（ ）","A. 履约验收的时间
B. 履约验收的方式
C. 履约验收的程序
D. 验收小组的成员","
ABC"
"
多选题","
采购项目验收结果应当与哪些条件挂钩？（ ）","A. 采购合同约定的资金支付条件
B. 采购合同约定的履约保证金返还条件
C. 采购合同约定的争议处理规定
D. 采购合同约定的供应商权利义务","
AB"
"
多选题","
采购人应当如何落实履约验收责任？（ ）","A. 验收合格的项目及时支付采购资金
B. 验收合格的项目退还履约保证金
C. 验收不合格的项目依法及时处理
D. 供应商有违法违规情形的及时报告本级财政部门","
ABCD"
"
多选题","
各级财政部门应当如何加强采购需求和履约验收的
业务指导？（ ）","A. 研究制定通用产品需求标准
B. 研究制定采购文件标准文本
C. 探索建立供应商履约评价制度
D. 推动在政府采购评审中应用履约验收和绩效评价结
果","
ABCD"
,,,
题型,招投标法&实施条例 题干,选项,答案
"
单选题","
( )不得非法干预、影响评标的过程和结果。","A.任何单位和个人不得
B.招标监管部门
C.招标人上级部门
D.以上均不对","
A"
"
单选题","
( )不得将依法必须进行招标的项目化整为零或者以其他任
何方式规避招标。","A.国务院
B.财政部门
C.省级政府
D.任何单位和个人","
D"
"
单选题","
( )不得挪用投标保证金。","A.招标人
B.招标代理机构
C.招标监管机构
D.以上均不对","
A"
"
单选题","( )不得违法限制或者排斥本地区、本系统以外的法人或者
其他组织参加投标，不得以任何方式非法干涉招标投标活
动。","A.国务院
B.省级政府
C.国家发展改革委员会
D.任何单位和个人","
D"
"
单选题","
( )不得要求或者标明特定的生产供应者以及含有倾向或者
排斥潜在投标人的其他内容。","A.资格预审文件
B.招标邀请书
C.招标文件
D.以上均不对","
C"
"
单选题","
( )不得以不合理的条件限制或者排斥潜在投标人，不得对
潜在投标人实行歧视待遇。","A.招标人
B.招标监管部门
C.招标人上级部门
D.以上均不对","
A"
"
单选题","
( )对投标人的资格条件有规定的，依照其规定。","A.国家发展改革部门
B.财政部门
C.省级政府
D.国家","
D"
"
单选题","
( )对投标人资格条件有规定的，投标人应当具备规定的资
格条件。","A.资格预审文件
B.邀请文件
C.招标文件
D.以上均不对","
C"
,,,
"
单选题","
( )或者国务院对必须进行招标的其他项目的范围有规定
的，依照其规定。","A.法律
B.行政法规
C.规章
D.地方法规","
A"
"
单选题","
( )决定是否编制标底。","A.招标人可以自行
B.招标人上级部门可以
C.招标监管部门可以
D.以上均不对","
A"
"
单选题","
( )实行统一的评标专家专业分类标准和管理办法。","A.财政监管部门
B.国家发展改革部门
C.省级部门
D.国家","
D"
"
单选题","
( )是依照本法规定提出招标项目、进行招标的法人或者其
他组织。","A.采购人
B.供应商
C.招标人
D.投标人","
C"
"
单选题","
( )为同一人或者存在控股、管理关系的不同单位，不得参
加同一标段投标或者未划分标段的同一招标项目投标。","A.单位财务主管
B.单位工程主管
C.单位技术主管
D.单位负责人","
D"
"
单选题","
( )要对评分汇总情况进行复核。","A.采购人
B.采购代理机构
C.评标委员会
D.供应商代表","
C"
"
单选题","
( )以任何方式指定或者变相指定参加评标委员会的专家成
员。","A.任何单位和个人不得
B.招标代理机构可以
C.招标人可以
D.以上均不对","
A"
"
单选题","
( )应当采取必要的措施，保证评标在严格保密的情况下进
行。","A.招标监管部门
B.招标代理机构
C.招标人
D.以上均不对","
C"
,,,
"
单选题","
( )应当向评标委员会提供评标所必需的信息，但不得明示
或者暗示其倾向或者排斥特定投标人。","A.招标监管部门
B.招标代理机构
C.招标人
D.以上均不对","
C"
"
单选题","
( )应当组建综合评标专家库。","A.县级人民政府
B.市级人民政府
C.设区的市级人民政府
D.省级人民政府","
D"
"
单选题","
( )有关规定对投标人资格条件有规定的，投标人应当具备
规定的资格条件。","A.市级政府
B.省级政府
C.国家发展改革部门
D.国家","
D"
"
单选题","
( )指导和协调本行政区域的招标投标工作。","A.县级以上地方人民政府发展改革部门
B.县级以上地方人民政府财政部门
C.县级以上地方人民政府建设部门
D.县级以上地方人民政府监察部门","
A"
"
单选题","《招标投标法》第6条规定：""依法必须进行招标的项目，
其招标投标活动不受地区或者部门的限制。任何单位和个
人不得违法限制或者排斥本地区、本系统以外的法人或者
其他组织参加投标，不得以任何方式非法干涉招标活动。""
该规定体现了《招标投标法》的( )原则。","A.公开
B.公平
C.公正
D.诚实信用","
B"
"
单选题","《招标投标法》第三十七条第三款所称( )招标项目，是指
技术复杂、专业性强或者国家有特殊要求，采取随机抽取
方式确定的专家难以保证胜任评标工作的项目。","A.特定
B.特殊
C.复杂
D.以上均不对","
B"
"
单选题","
《招标投标法》规定，评标专家占评标委员会总人数的( )
以上，对评标委员会的整体水平有至关重要的影响。","A.1/3
B.1/2
C.2/3
D.3/4","
C"
"
单选题","
《招标投标法》规定，招标文件开始发出之日起至投标文
件截止之日止，最短( )。","A.15日
B.15个工作日
C.20日
D.20个工作日","
C"
,,,
"
单选题","《招标投标法》规定，招标文件中没有规定的标准和方法
不得作为评标和中标的依据，这体现了招标投标活动应遵
循的( )原则。","A.公正
B.公平
C.诚实信用
D.公开","
A"
"
单选题","
《招标投标法实施条例》规定，履约保证金不得超过为中
标合同金额的 ( )。","A.5%
B.10%
C.15%
D.25%","
B"
"
单选题","
被更换的评标委员会成员作出的评审结论( ),由更换后的
评标委员会成员重新进行评审。","A.有效
B.无效
C.待定
D.以上均不对","
B"
"
单选题","
编制评标报告时要注意( )。","A.评标报告的要素要符合相关规定要求
B.有不同意见一定要在评标报告上反映
C.所有评委应当在评标报告签字，拒绝签字视同同意
D.以上三条均是","
D"
"
单选题","
标底只能作为评标的( )。","A.参考
B.依据
C.理由
D.以上均不对","
A"
"
单选题","
不同投标人的投标保证金从同一单位或者个人的账户转
出，( )。","A.不视为投标人相互串通投标
B.视为不违法投标行为
C.视为投标人相互串通投标
D.以上均不对","
C"
"
单选题","
不同投标人的投标文件异常一致或者投标报价呈规律性差
异，( )。","A.视为投标人相互串通投标
B.视为不违法投标行为
C.不视为投标人相互串通投标
D.以上均不对","
A"
"
单选题","
不同投标人的投标文件由同一单位或者个人编制，( )。","A.视为投标人相互串通投标
B.视为不违法投标行为
C.不视为投标人相互串通投标
D.以上均不对","
A"
,,,
"
单选题","
不同投标人的投标文件载明的项目管理成员为同一人，( )
。","A.不视为投标人相互串通投标
B.视为不违法投标行为
C.视为投标人相互串通投标
D.以上均不对","
C"
"
单选题","除招标投标法第三十七条第三款规定的特殊招标项目外，
依法必须进行招标的项目，其评标委员会的专家成员应当
从评标专家库内相关专业的专家名单中以( )方式确定。","A.招标人指定方式
B.招标代理机构指定方式
C.随机抽取方式
D.以上均不对","
C"
"
单选题","单位负责人为( )或者存在控股、管理关系的不同单位，不
得参加同一标段投标或者未划分标段的同一招标项目投标
。","A.同一人
B.亲戚
C.朋友
D.同学","
A"
"
单选题","单位负责人为同一人或者存在控股、管理关系的不同单
位，( )同一标段投标或者未划分标段的同一招标项目投标
。","A.可以参加
B.不得参加
C.报招标监管部门后可以参加
D.以上均不对","
B"
"
单选题","
单位负责人为同一人或者存在控股、管理关系的不同单
位，参加同一标段投标的，相关投标( )。","A.无效
B.有效
C.经招标监管部门批准后有效
D.以上均不对","
A"
"
单选题","
对于依法必须招标的项目，下列行为不属于限制和排斥潜
在投标人的是 ( ) 。","A.在本公司和省级指定媒介同时发布了招标公告
B.招标公告要求投标人必须具备项目所在地的相关业绩
C.招标公告要求只有缴纳投标保证金才能购买招标文件
D.招标公告要求投标人必须具备某行业协会颁布的资格
条件","
A"
"
单选题","
对与招标投标活动有关的监察对象的监察由( )依法实施。","A.监察机关
B.招投标监管机构
C.行政监督主管部门
D.审计部门","
A"
"
单选题","法律或者( )对必须进行招标的其他项目的范围有规定的，
依照其规
定。","A.全国人大常委会
B.国务院
C.国务院发展改革部门
D.各级地方政府","
B"
,,,
"
单选题","
根据《评标委员会和评标方法暂行规定》,可以担任评标委
员会成员的 是 ( ) 。","A.投标人的近亲属
B.项目主管部门的人员
C.与招标人没有经济利益关系的人
D.曾因在评标活动中从事违法行为而受到刑事处罚的","
C"
"单选题","

根据《招标投标法》,关于评标专家身份是否应公开，下列
说法符合法律规定的是( )。","A.抽取评标专家名单后进行公示，充分体现了“公开原
则"",有利于对评标专家的监督
B.抽取评标专家名单后不能立即进行公示，只能在开标
时进行公示
C.评标专家作为评委，其身份特殊，应一直对评标专家
的名单进行保密
D.在中标结果确定之前，必须对评标专家进行保密","

D"
"
单选题","
根据《招标投标法》,开标前接收投标文件和开标时检查投
标文件的密封情况，应当依次分别由( )负责。","A.招标人招标人
B.投标人投标人
C.招标人投标人
D.招标人行政监督人员","
C"
